account_id,account_name,account_domain,description,industry,country,employee_band,created_date,linkedin_url,source,campaign,apis_cloud,health_tech,integration_patterns,tech_stack_confidence,is_prev_stedi_customer,icp,icp_reason,icp_confidence
040fd79d-97d7-4786-91dd-a0fc955c7a38,Ross & Yerger Oil & Gas Practice Group,rossandyerger.com,"The process for purchasing commercial insurance is fundamentally broken, leaving service companies with little opportunity to obtain bids in a competitive process. 

Ross & Yerger’s Oil & Gas Division has developed a process called Lighthouse to help businesses navigate this broken process and discover the factors that drive risk and insurance premiums within their company.  

We invite you to learn about this process and begin your unique journey to obtaining the most comprehensive coverage at the best possible price.",Oil and Gas,United States,11-50,2025-04-29 20:16:22+00:00,https://www.linkedin.com/company/ross-yerger-s-oil-gas-practice-group,direct,Direct-None,,,,0.09,False,False,No evidence of engagement with X12 transactions or API automation found.,0.1
856b02e5-4638-4233-bd5e-8e7a1e2fa6ba,AEG Vision (visit our new page),aegvision.com,"AEG Vision (formerly Acuity Eyecare Group) empowers doctors to deliver world-class patient care and service by leveraging eyecare industry best practices, innovation, and collaboration.

As a practice acquisition and operational support team, AEG supports and empowers eyecare professionals to grow their practices while elevating focus on the most valuable part of the business—delivering excellent eyecare.",Hospitals and Health Care,United States,"1,001-5,000",2025-01-28 07:40:52+00:00,https://www.linkedin.com/company/aeg-vision-old,paid_social,PS-LinkedIn-MM,AWS|Google Cloud Platform|Azure,HIPAA|FHIR,Kafka for event streaming|Custom integration middleware for EHRs,0.79,False,False,No evidence found of X12 or API-driven data exchange use cases.,0.2
e0a8afe1-9622-4034-a043-b1105d06f645,HSI Labs,hsilabs.com,"Building future of healthcare workforce prioritizing safety, precision, and effectiveness. Stay tuned for exciting updates!","Technology, Information and Internet",United States,2-10,2025-01-15 00:16:26+00:00,https://www.linkedin.com/company/hsi-labs,referral,Customer-Referral,AWS|GCP,FHIR|HL7|HIPAA compliance,EDI transactions|X12 transaction sets,0.86,False,True,"Company works with EDI transactions and HIPAA compliance, focused on healthcare data exchange.",0.75
dd09844b-b5d0-493d-854c-27d578ec6aae,Health Units,healthunits.com,"Health Units is a premier Health Media Company. Its team comprises of doctors, physicians, nutritionists, editors and tech professionals who all aim to cover every health news that matters to you. In addition, we also cover health, medical and fitness issues that are of common interest. 
Health Units has expanded its services to include cutting-edge medical billing solutions. Our dedicated team, consisting of experienced doctors, physicians, nutritionists, editors, and tech professionals, not only brings you comprehensive health news but also ensures seamless and efficient medical billing services. We are committed to providing accurate and timely billing solutions to healthcare providers, allowing them to focus on delivering exceptional patient care. Visit our website to stay informed about the latest in health, medical, and fitness, and discover how Health Units is revolutionizing medical billing services.

https://www.healthunits.com/",Hospitals and Health Care,United States,51-200,2025-07-20 14:40:52+00:00,https://www.linkedin.com/company/healthunits,referral,Partner-Intro,AWS Lambda|Amazon S3|Google Cloud Platform,FHIR|HL7|X12 EDI,RESTful APIs|Microservices architecture,0.74,False,True,Health Units services align with X12 EDI applications in healthcare.,0.85
9f0cfd70-65ea-4e9b-a14a-b1b8a26b364d,CSC Corptax,cscglobal.com,"CSC Corptax transforms tax via technology, business process expertise, and industry-best client support. We are the only company offering a single system for the corporate tax lifecycle. Time-saving automation aligns processes and workflows with transparency, accuracy, and lowered risk. Learn more at corptax.com.",Software Development,United States,201-500,2024-10-05 09:15:39+00:00,https://www.linkedin.com/company/corptax,paid_social,PS-LinkedIn-MM,AWS Lambda|Snowflake|AWS S3|Azure SQL Database,HIPAA Compliant Data Handling|X12 EDI Transactions|HL7 Integration,RESTful APIs for integration|Batch processing for EDI transactions|Data pipeline architecture with Snowflake,0.82,False,True,Offers HIPAA compliant data handling and supports X12 EDI transactions.,0.85
de79a2ce-f37b-45d0-b9d5-c5239ad0e945,"Advanced Clinical Associates, LLC",advancedclinicalaz.com,"Advanced Clinical Associated (ACA) is a healthcare company managing highly complex and catastrophic patients in a home setting.  ACA has developed a clinical system that allocates various resources groups needed to manage high acuity patients in the comfort of their own home. 


Advanced Clinical Associates offers the highest quality of care in a vast array of services.  Our high level of expertise allows us to offer our patients personalized solutions for all of their healthcare needs.  By actively working with all the parties involved, we ensure that the treatment process is as seamless and comfortable as possible.",Individual and Family Services,United States,51-200,2025-05-27 03:05:21+00:00,https://www.linkedin.com/company/advanced-clinical-associates-llc,outbound,OB-Prospecting,AWS Lambda|Amazon S3|AWS API Gateway,FHIR|HL7|X12,RESTful API integration|ETL processes,0.9,False,True,Utilizes X12 for healthcare exchanges and values API automation in their operations.,0.85
592410b7-0343-4efd-9695-17ad477c5bac,Everzir MBS,everzirmbs.com,"EVERZIR MBS, your trusted partner in medical billing and revenue cycle management (RCM). We are committed to helping healthcare providers streamline their billing processes, reduce claim denials, and maximize revenue through accurate and efficient financial solutions. Our team of experienced billing professionals ensures that your practice gets paid faster and more efficiently, allowing you to focus on delivering quality patient care.

Why Choose EVERZIR MBS?
At EVERZIR MBS, we understand the complexities of medical billing and insurance claims. Our tailored solutions ensure error-free claim submissions, compliance with regulations, and optimized revenue collection. Whether you are a solo practitioner, a multi-specialty clinic, or a large healthcare facility, we have the expertise to handle your medical billing needs.

Our Services
 Medical Billing & Coding – Ensuring accurate CPT, ICD-10, and HCPCS coding for seamless claim approvals.
 Claims Submission & Processing – Timely and compliant claim submissions to minimize denials.
 Denial Management & Appeals – Identifying and resolving claim rejections for faster reimbursements.
 Accounts Receivable (AR) Recovery – Following up on outstanding claims and improving cash flow.
 Credentialing & Compliance – Assisting providers with credentialing, payer enrollment, and compliance.
 Patient Billing & Support – Managing patient statements, payments, and inquiries for smooth financial operations.

Our Commitment to You
 Efficiency – We ensure fast, accurate, and seamless billing processes.
 Compliance – We follow HIPAA, CMS, and insurance regulations to maintain data security and accuracy.
 Revenue Optimization – Maximizing reimbursements and reducing revenue leakage.
 Dedicated Support – A team of billing professionals available to assist you at every step.

Partner with EVERZIR MBS Today!
We take the hassle out of medical billing so you can focus on patient care while we handle your revenue cycle.",Financial Services,United States,2-10,2025-05-30 19:57:15+00:00,https://www.linkedin.com/company/everzir,outbound,OB-Prospecting,AWS|Google Cloud Platform|Microsoft Azure,HIPAA Compliant Systems|FHIR|HL7,REST API|Webhooks|Message Queues,0.78,False,False,No clear evidence of involvement in X12 transactions or clearinghouse services found.,0.4
0e36d9bd-e3ec-4d6b-b279-d4f885b996ab,Mangoceuticals Inc.,mangoceuticals.com,"Mangoceuticals is a health and wellness company dedicated to developing, marketing, and selling a variety of wellness products and services via a telemedicine platform that connects consumers to licensed healthcare professionals.",Retail Health and Personal Care Products,United States,2-10,2025-01-17 07:36:19+00:00,https://www.linkedin.com/company/mangoceuticals,content,Webinar-EDI-Modern,,HIPAA,,0.28,False,False,No relevant evidence of X12 transactions or healthcare data exchange activities.,0.1
355758e4-4442-494f-b6df-17306122f2f4,Access 360 Care Inc.,access360care.com,We are professional providers who believe quality healthcare comes from a heart of service.  That is why we developed a health care system with zero gaps to assist patients unable to leave their home.,Hospitals and Health Care,United States,11-50,2024-12-05 12:51:18+00:00,https://www.linkedin.com/company/access-360-care,outbound,OB-ABM-T1,AWS|Azure,HIPAA|FHIR|HL7|X12|EDI,API Integration|Cloud Services Integration,0.58,False,True,"Uses X12 and EDI technologies, fits healthcare integration with APIs.",0.75
08f5998d-9818-4180-bff2-42c872ed4967,Iowa Healthcare Collaborative,ihconline.org,"The Iowa Healthcare Collaborative (IHC) is a provider-led and patient-focused nonprofit organization dedicated to promoting a culture of continuous improvement in healthcare. Our mission is exceptional healthcare in Iowa. We play a unique role in putting healthcare providers (doctors, nurses and hospital executives) in a leadership position to drive clinical improvements and accelerate change.

Created in 2004 through a partnership between the Iowa Hospital Association (IHA) and the Iowa Medical Society (IMS), we use a proactive ""multi-stakeholder"" approach to bring together and engage physicians, hospitals, insurers, employers, consumers and other community partners to share data and rapidly deploy best practices. Through our efforts, healthcare providers gain access to nationally agreed upon, evidence-based measures that improve the delivery of care. Insurers get information to facilitate performance improvements and employers are better equipped to educate employees about wellness and prevention resulting in healthier communities.

By encouraging communication, collaboration and transparency, we ultimately raise the quality, patient safety and value of healthcare in Iowa.",Hospitals and Health Care,United States,11-50,2024-09-02 22:21:45+00:00,https://www.linkedin.com/company/iowa-healthcare-collaborative,paid_search,SEM-Competitor,,FHIR|X12,,0.52,False,True,"Focused on healthcare data exchange and integration, likely to use X12 formats.",0.7
46c751d2-039d-4837-b66a-9041caf494b2,MIDI Health,joinmidi.us,"Meet Midi: The only virtual care platform focused on female midlife health. Our care is designed by world class experts in perimenopause, menopause, and more. Everything we do serves our mission—to help women feel strong and healthy through a critical chapter of their lives and careers.

We take a holistic approach to improve the symptoms of midlife hormone change, based on every woman’s health history, lifestyle, and genetics. Our customized Care Plans include:

    - Prescription hormonal and non-hormonal medications (including HRT)
    - Lifestyle coaching and wellness therapies
    - Supplements and botanicals
    - Specialized care paths for cancer survivors and those at risk

Midi visits and prescriptions are covered by most PPO insurance plans. We also integrate with employers and the entire benefits ecosystem to offer a fully-reimbursed medical program, because we believe great care should be accessible AND affordable.",Medical Practices,United States,51-200,2025-08-07 23:59:59+00:00,https://www.linkedin.com/company/mi-dihealth,paid_search,SEM-Brand-US,AWS Lambda|Amazon RDS|AWS S3|Twilio API|Stripe API,FHIR|HL7|X12 EDI Transactions,RESTful APIs|Webhook Integrations|Microservices Architecture,0.9,False,True,"MIDI Health utilizes X12 for health data transactions, targeting EDI needs in healthcare.",0.85
